从旷视到原力灵机，唐文斌的第二次创业
【晚点聊 LateTalk】
[唐文斌] 就是没有确认收入的订单有很多

[主持人] 25年要重新来成立

[主持人] 就是一个专门做去深智能的公司

[主持人] 当时是怎么考虑的

[主持人] 以及说在矿石是怎么去提议的

[唐文斌] 对

[唐文斌] 就是我们

[唐文斌] 我们首先其实还是看到了

[唐文斌] 很多这个技术上的变化

[唐文斌] 所以呢

[唐文斌] 就是很早就是那个

[唐文斌] 小钱二经营天才

[唐文斌] 他们其实已经在做一些

[唐文斌] 相应的一些实验了

[唐文斌] 就是我们在看

[唐文斌] 就是说用大模型驱动的这个方式

[唐文斌] 去驱动几个机器人的控制

[唐文斌] 对做VLA的一些工作

[唐文斌] 其实很早我们就开始做了

[主持人] 你说的很早是哪一年

[唐文斌] 就是在24年

[唐文斌] 24年

[唐文斌] 对24年我们就开始做

[唐文斌] 做相应的一些实验

[主持人] 然后原理零七正式开始运营

[主持人] 我理解应该是25年的春天

[唐文斌] 对

[主持人] 中间这几个月的时间

[主持人] 是在准备什么了

[唐文斌] 我们在做这个

[唐文斌] 重组

[唐文斌] 矿石呢还在北京

[唐文斌] 然后这里边有一些

[唐文斌] 退出的股东呢

[唐文斌] 其实也有这个新的这个基金

[唐文斌] 然后来承接了他们的股份

[唐文斌] 有这么一个过程

[唐文斌] 所以这个过程

[唐文斌] 其实是一个蛮

[唐文斌] 蛮复杂的一个教育过程

[唐文斌] 所以当时就是那个中介团队

[唐文斌] 应企也好

[唐文斌] 我也好

[唐文斌] 我们就花了很多时间

[唐文斌] 在这个事情上面

[主持人] 因为你刚说的那个

[主持人] 是原理聚合拆出来了吗

[主持人] 那原理零七和矿石

[主持人] 和之前的这个股东

[主持人] 它是个什么关系

[唐文斌] 我们原来的

[唐文斌] 老股东们

[唐文斌] 其实是在原理零七这边

[唐文斌] 是持了股币的

[唐文斌] 所以这是这个

[唐文斌] 分拆出来的时候的一个setting

[主持人] 其实就这样一个

[主持人] 相对来说

[主持人] 它还是有一些历史的

[主持人] 包括有一些老股东占比

[主持人] 这样一个结构

[主持人] 中间交易也持续了几个月

[主持人] 然后又赶上

[主持人] 巨生智能创业非常火热

[主持人] 像方豪强这些人

[主持人] 为什么没走啊

[主持人] 怎么大家还是

[主持人] 一起等在一起来创业

[主持人] 包括中间

[主持人] 我不知道会不会有人

[主持人] 去找他们

[唐文斌] 对

[主持人] 创业

[主持人] 或者是去挖他们

[唐文斌] 对

[唐文斌] 我觉得肯定有啊

[唐文斌] 我觉得就是因为就是小强二进天才

[唐文斌] 我觉得这些人其实都不缺机会了

[唐文斌] 就是其实很多人都想要拉他们

[唐文斌] 我觉得

[唐文斌] 那大家为什么之所以还能在一起呢

[唐文斌] 我觉得可能几点吧

[唐文斌] 我觉得第一

[唐文斌] 我觉得是说这个大家还是相信我们这一群人在一起

[唐文斌] 能够把这个事能够增加他做成的概率

[唐文斌] 我觉得是说

[唐文斌] 大家这么多年的这种配合

[唐文斌] 信赖程度

[唐文斌] 对能力上的这种信任程度

[唐文斌] 加上我们的一些业务上的积累

[唐文斌] 包括我们物流机器人那边的这个客户啊

[唐文斌] 场景啊

[唐文斌] 这样的一些积累啊

[唐文斌] 我们都认为是说大家一起干

[唐文斌] 其实这件事情是能够有更高的概率干成的

[唐文斌] 所以我认为这是大家今天没走的一个原因

[唐文斌] 当然就是还有很重要的就是这个兄弟感情

[唐文斌] 其实也是很重要的一部分

[唐文斌] 对吧

[主持人] 嗯

[主持人] 对

[主持人] 像范浩强和周二进相当于他们十几岁的时候

[主持人] 你就认识他们

[主持人] 你们应该认识十几年了

[唐文斌] 对

[主持人] 在一起工作十几年了

[唐文斌] 我跟小强认识是他初一的时候

[唐文斌] 然后我跟尔金认识是他可能也是初二

[唐文斌] 可能

[唐文斌] 就

[唐文斌] 所以

[唐文斌] 他也认识他

[主持人] 也是因为参加了那个比赛

[主持人] 所以他中学你就认识他了

[唐文斌] 对

[唐文斌] 尔金跟我因为还是我俩还是那个同一个高中的啊

[唐文斌] 你是老乡

[唐文斌] 对啊

[唐文斌] 所以就我们就认识的更早

[唐文斌] 对

[唐文斌] 然后小强是因为我上了学之后

[唐文斌] 我去人大附讲课啊

[唐文斌] 然后就有个小孩子就特别厉害

[唐文斌] 就每天坐在第一排

[唐文斌] 然后因为人大附很多孩子都很聪明嘛

[唐文斌] 所以大部分都很聪明

[唐文斌] 但不认真

[唐文斌] 那这是一个又聪明又认真的孩子

[唐文斌] 我就我当时就印象特别深啊

[唐文斌] 对

[唐文斌] 然后后来就是

[唐文斌] 果不其然就是初三就进了国那个集训队

[唐文斌] 然后就高一就进了国家队

[唐文斌] 然后去阿尔瓦还拿了第二名

[唐文斌] 所以这个还是还是挺厉害的

[主持人] 对嗯

[主持人] 对我觉得矿石这群人

[主持人] 但这确实我也是比较好奇的一个话题啊

[主持人] 就我觉得大家还是在一起时间非常久

[主持人] 嗯包括像张相宇在接月

[主持人] 他以前也是在矿石研究院

[主持人] 嗯对也是可以说一直就是在一个就大的这种体系里吧

[唐文斌] 对我觉得就是还是

[唐文斌] 我觉得就是说这个这个团队之间还是有一种互相的关系啊

[唐文斌] 对我觉得就是还是我觉得就是说这个这个团队之间还是有一种互相的关系啊

[唐文斌] 互相吸引的力量的

[唐文斌] 就是说呃

[唐文斌] 我觉得强的人会喜欢跟强的人在一起

[唐文斌] 大家彼此之间的这种互相认可度是非常的重要的

[唐文斌] 对所以就是说矿石研究院

[唐文斌] 我觉得就早年我们的人才密度很高啊

[唐文斌] 然后每个人企业都很强

[唐文斌] 那大家互相没比可能有的时候意见不一样

[唐文斌] 但大家都觉得说你每个人都是一个非常有想法的人

[唐文斌] 是一个非常强的人

[唐文斌] 那这个其实也更加吸引了更多强的人能够一起加入进来

[唐文斌] 大家就觉得这帮人所在一起是能够去做出很多不一样的东西

[主持人] 你们最多的时候是不是有十几个IOI的金牌

[唐文斌] 对我们OI的金牌更多

[主持人] 其实现在大家很多AI公司包括一些大厂也是强调这个就是非常高的人才密度嘛

[唐文斌] 嗯

[主持人] 但这个其实并不能直接转化成商业上的成功

[唐文斌] 我觉得人才密度能够转化成生产力

[唐文斌] 能够转化成就是说其实是一种叫做更高效的一种配合

[唐文斌] 就是很就是互相一群足够强的人在一起

[唐文斌] 大家很多事情我不需要那么的流程化和机制化

[唐文斌] 他很多的这种化学反应

[唐文斌] 可以天然的

[唐文斌] 形成啊

[唐文斌] 所以他的整个的这个迭代的效率和节奏是能够变得更高的

[唐文斌] 那我我认为这是带来这个好处

[唐文斌] 但是我们到商业也好

[唐文斌] 到落地也好

[唐文斌] 那我们其实很多时候需要对客户的很多的洞察

[唐文斌] 对问题的理解

[唐文斌] 把这个事情不仅是说把最难的那一帕解决好

[唐文斌] 也要把那些很脏的那些活都要解决好

[唐文斌] 那这个时候其实很可能会需要另外的一群同学

[唐文斌] 我们一起要来配合做这个事情

[唐文斌] 因为强的同学他有的时候他的兴趣点

[唐文斌] 他会

[唐文斌] 更愿意去解决那个最本质的问题

[唐文斌] 就我们以前研究院那个有一个挺逗的

[唐文斌] 就是我们大家有句话叫这不本质啊

[唐文斌] 就是他们大家都想去解决那个本质的问题

[唐文斌] 那个不本质的问题

[唐文斌] 大家就其实是这帮人其实他的那个兴趣就会急剧下降

[主持人] 就这是研究院的研究员高平会是诱导的一句话

[唐文斌] 对然后这个话可能从从从我啊

[唐文斌] 从应期啊

[唐文斌] 就我们可能也也有时候会说这个话

[唐文斌] 我们自己 somehow自己也会有有这样的一个坏习惯

[唐文斌] 但实际上就是但你真正变成一个商业化的产品

[唐文斌] 的时候

[唐文斌] 那你所有对客户有影响的东西都是本质的

[唐文斌] 对吧

[唐文斌] 他不是那个最后最难的那个事情

[唐文斌] 他才是本质的对吧

[唐文斌] 对所以我觉得这个还是需要团队的搭配

[主持人] 你觉得最强的人怎么看财务回报这件事情

[主持人] 因为其实矿市创业很多年

[主持人] 包括像自己也可能都是跟你们差不多先成立

[主持人] 比你们晚几个月吧

[唐文斌] 对

[唐文斌] 我觉得就是财务回报

[唐文斌] 我觉得对大家来讲肯定是非常重要的

[唐文斌] 啊

[唐文斌] 所以我觉得这个其实也是

[唐文斌] 呃

[唐文斌] 应期跟我

[唐文斌] 我觉得我们心中有愧的地方

[唐文斌] 就是带大家创业这么多年也没挣到钱

[唐文斌] 但我觉得就大家其实在财务回报之上呢

[唐文斌] 也有更高的追求

[唐文斌] 就是其实还是对事儿

[唐文斌] 对于把这个事情能够做成对社会的这个影响力

[唐文斌] 这种价值感

[唐文斌] 啊

[唐文斌] 我我认为这点上会有更高的一个追求

[唐文斌] 但是依然就是财务回报

[唐文斌] 我认为很重要

[主持人] 就是因为原理宁静作为一个新的公司

[主持人] 你们其实有一些矿市之前的股东

[主持人] 也有很多矿市之前

[主持人] 已经非常资深的

[主持人] 元老级的人物

[主持人] 那你们在吸引新的和现在你们要做的事情

[主持人] 跟match的一些人才的时候

[主持人] 嗯

[主持人] 你们能给到些什么样的激励

[主持人] 比如说像七泉啊

[主持人] 这些他会一个崭新的创业公司相对会有什么区别

[唐文斌] 我觉得我就没有差别

[唐文斌] 我我们现在就是一个崭新的公司

[唐文斌] 所以我们的所有的这个这个基地的方式就是一个按照完全按照一个新的公司来

[主持人] 包括七泉池的份额也就跟新公司差不多了

[唐文斌] 是我们留了个30%的钱吃啊

[主持人] 所以你们现在实际上比如说你有算过你们有多少是以前矿

[主持人] 市的同事

[主持人] 有多少是后来你们新进的一些人才吗

[唐文斌] 我们现在大概可能40%是原来的同事

[唐文斌] 60%是那个新的同事

[主持人] 现在是大概100人左右

[唐文斌] 对100人左右

[主持人] 对那到这次创业就是25年

[主持人] 你们开始正式运营之后

[主持人] 当时看到巨深智能行业是一个什么情况

[主持人] 以及你那会判断就整个巨深领域面临的主要的问题

[主持人] 或者说要解决的任务是什么

[唐文斌] 对我觉得就是说当时的这个

[唐文斌] 似乎资本市场上开始在变火

[唐文斌] 就但不像今天这么这么这么这么火热

[唐文斌] 我觉得已经但已经有这个苗头了

[唐文斌] 但我觉得就是说我们看到的更多是一个叫做技术的变化

[唐文斌] 一个变量

[唐文斌] 就是说我之前跟你说

[唐文斌] 我说我们历史上每一次技术变化都低估了他的这个变化速度

[唐文斌] 就我们最早的时候

[唐文斌] 比如说深度学习

[唐文斌] 那深度学习的时候

[唐文斌] 我们其实也没有那么信深度学习说哎

[唐文斌] 他能够比原来的这个

[唐文斌] 这个什么SVM就这样的一些方法能够好多少

[唐文斌] 哎

[唐文斌] 但我们最后发现说效果发展的非常快

[唐文斌] 然后呢

[唐文斌] 第二呢

[唐文斌] 就是后来比如transformer出来之后

[唐文斌] 当时祥宇还发过一篇文章叫makeCNN great again

[主持人] 为什么transformer出来是makeCNN great again

[唐文斌] 因为当时就是有一些performance上就是transformer已经比CNN要更好了啊

[唐文斌] 但是呢

[唐文斌] 我们认为他在数学上有很多东西

[唐文斌] 形式上是等价的

[唐文斌] 所以呢

[唐文斌] 就是祥宇就也还发了篇文章

[唐文斌] 就说啊

[唐文斌] 我们CNN同样的也可以达到这个效果

[唐文斌] 我们还还有这样一篇文章

[唐文斌] 但后来发现transformer的这个发展其实非常快

[唐文斌] 对吧

[唐文斌] 然后包括支架支架

[唐文斌] 我们其实最一开始的时候也有很多人在怀疑

[唐文斌] 就是说这个事情到底能不能够搞得定

[唐文斌] 但我觉得也是半信半疑啊

[唐文斌] 然后呢

[唐文斌] 今天我们大家可以看到就是支架的很多的这个变化

[唐文斌] RoboTaxi都已经上街了

[唐文斌] 对吧

[唐文斌] 所以就今天到机器人

[唐文斌] 我觉得也是一个技术上的变量

[唐文斌] 就是说我们通过多多端的方式去形成这个机器人的控制

[唐文斌] 这件事情到底能不能行得通

[唐文斌] 那今天的performance可能还只有

[唐文斌] 比如在RoboChallenge上面桌面任务都可能只有5%60%的成功率

[唐文斌] 但其实是非常低的

[唐文斌] 但是他在一个

[唐文斌] 以一个巨陡的梯度在进步

[唐文斌] 所以我觉得就是还是

[唐文斌] 就是真的是

[唐文斌] 我们都不断在提高我们自己的这个预指度

[唐文斌] 觉得是说

[唐文斌] 它会变得越来越快

[唐文斌] 但依然每次都比我们想象中更快

[唐文斌] 就因为有更多的资金

[唐文斌] 人才和大家的专注度涌入进来

[唐文斌] 所以使得这个东西其实变得变得变得更快

[唐文斌] 所以我觉得是一个非常令人兴奋的一件事情

[唐文斌] 那对于机器人来讲呢

[唐文斌] 就是说

[唐文斌] 我认为这个问题其实就在那里

[唐文斌] 机器人是一个

[唐文斌] 我们对于这个叫AI之余

[唐文斌] 物理世界的这个终极形态的一个想象

[唐文斌] 对吧

[唐文斌] 那所以如何能够在物理世界里面

[唐文斌] 能够去做这种生产力的输出

[唐文斌] 那suppose就是机器人这样的一个形态

[唐文斌] 所以我们觉得就是说

[唐文斌] 今天的这个技术变量

[唐文斌] potential能够带来非常大的机会

[唐文斌] 而且需求很显然就在那里

[主持人] 那你觉得具体的几个瓶颈

[主持人] 或者说先要解决的几个事是什么

[唐文斌] 对我觉得今天其实最核心的问题

[唐文斌] 其实就是模型和大脑的问题

[唐文斌] 远离邻居的小伙伴

[唐文斌] 我们大家讨论了一下

[唐文斌] 说我们的使命到底是什么

[唐文斌] 我们最后用了一句

[唐文斌] 非常朴素的话

[唐文斌] 我们的那个话这么讲

[唐文斌] 我们叫打造智能的

[唐文斌] 有用的

[唐文斌] 可信赖的机器人

[唐文斌] 这是我们想做的事情

[唐文斌] 然后我们说为什么是这三个词

[唐文斌] 就是智能是因为

[唐文斌] 今天技术上的变化

[唐文斌] 是我们开启这家公司的一个原因

[唐文斌] 所以这是我们

[唐文斌] 所以智能是它的核心

[唐文斌] 然后有用

[唐文斌] 什么是有用呢

[唐文斌] 就是有用本质就是

[唐文斌] 你能完整的解决问题

[唐文斌] 对吧

[唐文斌] 它就能有用

[唐文斌] 然后第二

[唐文斌] 它仗着算明白

[唐文斌] 它才能变有用

[唐文斌] 核心就是说

[唐文斌] 它

[唐文斌] 它是那个机械臂的问题吗

[唐文斌] 它不是的
